#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,Unknown3,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,Unknown4,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
21612,碳矽晶詠咒腰甲,,腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。,碳矽晶詠咒腰甲,0,0,0,1,0,0,0,0,0,0,0,0,0,270,472,135,130,122,86,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,46,44,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,43650,679,0,0,54189,350,40020,0,0,6203,0,3,44,39,0,0,5,0,2,10,True,True,False,True,False,False,False,False
21613,碳矽晶禦敵耳墜,,,碳矽晶禦敵耳墜,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,63,62,43,62,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,3,27,19,1,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,43650,679,7,21800,55419,350,8020,0,0,6203,0,3,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
21614,碳矽晶強攻耳墜,,,碳矽晶強攻耳墜,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,63,0,0,0,0,0,0,70,0,1,84,0,0,10,0,0,0,1,44,27,0,0,3,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,43650,679,7,21800,55419,350,19020,0,0,6203,0,3,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
21615,碳矽晶精準耳墜,,,碳矽晶精準耳墜,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,63,0,0,0,0,0,0,70,0,1,105,0,0,12,0,0,0,2,45,44,0,0,3,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,43650,679,7,21800,55419,350,30020,0,0,6203,0,3,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
21616,碳矽晶治癒耳墜,,,碳矽晶治癒耳墜,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,57,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,6,46,0,0,3,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,43650,679,7,21800,55419,350,47020,0,0,6203,0,3,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
21617,碳矽晶詠咒耳墜,,,碳矽晶詠咒耳墜,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,57,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,44,27,0,0,3,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,43650,679,7,21800,55419,350,40020,0,0,6203,0,3,4,41,0,9,5,0,2,11,True,True,False,True,False,False,False,False
21618,碳矽晶禦敵項鍊,,,碳矽晶禦敵項鍊,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,63,62,43,62,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,3,19,27,1,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,43650,679,7,21800,54987,350,8020,0,0,6203,0,3,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
21619,碳矽晶強攻項鍊,,,碳矽晶強攻項鍊,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,63,0,0,0,0,0,0,70,0,1,84,0,0,10,0,0,0,1,44,22,0,0,3,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,43650,679,7,21800,54987,350,19020,0,0,6203,0,3,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
21620,碳矽晶精準項鍊,,,碳矽晶精準項鍊,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,63,0,0,0,0,0,0,70,0,1,105,0,0,12,0,0,0,2,44,45,0,0,3,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,43650,679,7,21800,54987,350,30020,0,0,6203,0,3,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
21621,碳矽晶治癒項鍊,,,碳矽晶治癒項鍊,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,57,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,44,27,0,0,3,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,43650,679,7,21800,54987,350,47020,0,0,6203,0,3,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
21622,碳矽晶詠咒項鍊,,,碳矽晶詠咒項鍊,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,57,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,22,44,0,0,3,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,43650,679,7,21800,54987,350,40020,0,0,6203,0,3,4,40,0,10,5,0,2,11,True,True,False,True,False,False,False,False
21623,碳矽晶禦敵手鐲,,,碳矽晶禦敵手鐲,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,63,62,43,62,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,3,27,45,1,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,43650,679,7,21800,55793,350,8020,0,0,6203,0,3,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
21624,碳矽晶強攻手鐲,,,碳矽晶強攻手鐲,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,63,0,0,0,0,0,0,70,0,1,84,0,0,10,0,0,0,1,22,45,0,0,3,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,43650,679,7,21800,55793,350,19020,0,0,6203,0,3,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
21625,碳矽晶精準手鐲,,,碳矽晶精準手鐲,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,63,0,0,0,0,0,0,70,0,1,105,0,0,12,0,0,0,2,27,45,0,0,3,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,43650,679,7,21800,55793,350,30020,0,0,6203,0,3,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
21626,碳矽晶治癒手鐲,,,碳矽晶治癒手鐲,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,57,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,27,6,0,0,3,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,43650,679,7,21800,55793,350,47020,0,0,6203,0,3,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
21627,碳矽晶詠咒手鐲,,,碳矽晶詠咒手鐲,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,57,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,27,46,0,0,3,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,43650,679,7,21800,55793,350,40020,0,0,6203,0,3,4,42,0,11,5,0,2,11,True,True,False,True,False,False,False,False
21628,碳矽晶禦敵戒指,,,碳矽晶禦敵戒指,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,63,62,43,62,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,3,45,44,1,0,0,0,0,0,0,0,0,0,0,3,1,0,False,False,True,0,1,43650,679,7,21800,54642,350,8020,0,0,6203,0,3,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
21629,碳矽晶強攻戒指,,,碳矽晶強攻戒指,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,63,0,0,0,0,0,0,70,0,1,84,0,0,10,0,0,0,1,27,45,0,0,3,0,0,0,0,0,0,0,0,4,1,0,False,False,True,0,1,43650,679,7,21800,54642,350,19020,0,0,6203,0,3,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
21630,碳矽晶精準戒指,,,碳矽晶精準戒指,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,63,0,0,0,0,0,0,70,0,1,105,0,0,12,0,0,0,2,22,27,0,0,3,0,0,0,0,0,0,0,0,6,1,0,False,False,True,0,1,43650,679,7,21800,54642,350,30020,0,0,6203,0,3,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
21631,碳矽晶治癒戒指,,,碳矽晶治癒戒指,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,57,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,46,44,0,0,3,0,0,0,0,0,0,0,0,9,1,0,False,False,True,0,1,43650,679,7,21800,54642,350,47020,0,0,6203,0,3,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
21632,碳矽晶詠咒戒指,,,碳矽晶詠咒戒指,0,0,0,1,0,0,65637,0,0,0,0,0,0,1,1,62,62,43,0,0,57,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,46,22,0,0,3,0,0,0,0,0,0,0,0,8,1,0,False,False,True,0,1,43650,679,7,21800,54642,350,40020,0,0,6203,0,3,4,43,0,12,5,0,2,11,True,True,False,True,False,False,False,False
21633,墮獄禦敵翼冠,,,墮獄禦敵翼冠,0,0,0,1,0,0,131456,0,0,0,0,0,0,359,359,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,1,3,27,45,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,32500,640,7,21800,40792,325,8270,0,0,6196,0,2,4,34,0,3,5,0,2,10,True,True,False,True,False,True,False,False
21634,墮獄禦敵戰鎧,,,墮獄禦敵戰鎧,0,0,0,1,0,0,131456,0,0,0,0,0,0,481,481,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,1,3,44,19,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,32500,1066,7,21800,48162,325,8270,0,0,6196,0,2,4,35,0,4,5,0,2,10,True,True,False,True,False,True,False,False
21635,墮獄禦敵手鎧,,,墮獄禦敵手鎧,0,0,0,1,0,0,131456,0,0,0,0,0,0,359,359,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,1,3,45,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,32500,640,7,21800,48695,325,8270,0,0,6196,0,2,4,37,0,5,5,0,2,10,True,True,False,True,False,False,False,False
21636,墮獄禦敵馬褲,,,墮獄禦敵馬褲,0,0,0,1,0,0,131456,0,0,0,0,0,0,481,481,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,1,3,27,19,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,32500,1066,7,21800,47381,325,8270,0,0,6196,0,2,4,36,0,7,5,0,2,12,True,True,False,True,False,False,False,False
21637,墮獄禦敵長靴,,,墮獄禦敵長靴,0,0,0,1,0,0,131456,0,0,0,0,0,0,359,359,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,1,3,19,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,32500,640,7,21800,49136,325,8270,0,0,6196,0,2,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
21638,墮獄禦敵腰帶,,腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。,墮獄禦敵腰帶,0,0,0,1,0,0,0,0,0,0,0,0,0,635,635,118,124,114,80,0,0,0,0,0,0,0,0,70,0,1,59,0,0,1,0,0,0,1,3,45,27,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,32500,485,0,0,54090,325,8270,0,0,6186,0,2,44,39,0,0,5,0,2,12,True,True,False,True,False,False,False,False
21639,墮獄制敵兜帽,,,墮獄制敵兜帽,0,0,0,1,0,0,131455,0,0,0,0,0,0,251,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,76,0,0,2,0,0,0,1,3,27,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,32500,640,7,21800,41720,325,10270,0,0,6196,0,2,4,34,0,3,5,0,2,13,True,True,False,True,False,True,False,False
21640,墮獄制敵戰甲,,,墮獄制敵戰甲,0,0,0,1,0,0,131455,0,0,0,0,0,0,337,265,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,76,0,0,2,0,0,0,1,3,22,27,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,32500,1066,7,21800,48163,325,10270,0,0,6196,0,2,4,35,0,4,5,0,2,10,True,True,False,True,False,True,False,False
21641,墮獄制敵手鎧,,,墮獄制敵手鎧,0,0,0,1,0,0,131455,0,0,0,0,0,0,251,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,76,0,0,2,0,0,0,1,3,27,45,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,32500,640,7,21800,48697,325,10270,0,0,6196,0,2,4,37,0,5,5,0,2,10,True,True,False,True,False,False,False,False
21642,墮獄制敵馬褲,,,墮獄制敵馬褲,0,0,0,1,0,0,131455,0,0,0,0,0,0,337,265,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,76,0,0,2,0,0,0,1,3,44,45,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,32500,1066,7,21800,47383,325,10270,0,0,6196,0,2,4,36,0,7,5,0,2,12,True,True,False,True,False,False,False,False
21643,墮獄制敵鎖甲靴,,,墮獄制敵鎖甲靴,0,0,0,1,0,0,131455,0,0,0,0,0,0,251,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,76,0,0,2,0,0,0,1,3,27,22,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,32500,640,7,21800,47137,325,10270,0,0,6196,0,2,4,38,0,8,5,0,2,10,True,True,False,True,False,False,False,False
21644,墮獄制敵腰帶,,腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。,墮獄制敵腰帶,0,0,0,1,0,0,0,0,0,0,0,0,0,444,349,118,124,114,80,0,0,0,0,0,0,0,0,70,0,1,47,0,0,2,0,0,0,1,3,44,27,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,32500,485,0,0,54090,325,10270,0,0,6186,0,2,44,39,0,0,5,0,2,12,True,True,False,True,False,False,False,False
21645,墮獄強襲兜帽,,,墮獄強襲兜帽,0,0,0,1,0,0,196991,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,22,45,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,32500,640,7,21800,41721,325,19270,0,0,6196,0,2,4,34,0,3,5,0,2,13,True,True,False,True,False,True,False,False
21646,墮獄強襲戰甲,,,墮獄強襲戰甲,0,0,0,1,0,0,196991,0,0,0,0,0,0,265,265,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,27,44,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,32500,1066,7,21800,48164,325,19270,0,0,6196,0,2,4,35,0,4,5,0,2,10,True,True,False,True,False,True,False,False
21647,墮獄強襲手鎧,,,墮獄強襲手鎧,0,0,0,1,0,0,196991,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,44,22,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,32500,640,7,21800,48698,325,19270,0,0,6196,0,2,4,37,0,5,5,0,2,10,True,True,False,True,False,False,False,False
21648,墮獄強襲馬褲,,,墮獄強襲馬褲,0,0,0,1,0,0,196991,0,0,0,0,0,0,265,265,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,45,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,32500,1066,7,21800,47384,325,19270,0,0,6196,0,2,4,36,0,7,5,0,2,12,True,True,False,True,False,False,False,False
21649,墮獄強襲鎖甲靴,,,墮獄強襲鎖甲靴,0,0,0,1,0,0,196991,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,22,44,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,32500,640,7,21800,47138,325,19270,0,0,6196,0,2,4,38,0,8,5,0,2,10,True,True,False,True,False,False,False,False
21650,墮獄強襲腰帶,,腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。,墮獄強襲腰帶,0,0,0,1,0,0,0,0,0,0,0,0,0,349,349,118,124,114,80,0,0,0,0,0,0,0,0,70,0,1,65,0,0,3,0,0,0,1,3,45,27,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,32500,485,0,0,54090,325,19270,0,0,6186,0,2,44,39,0,0,5,0,2,12,True,True,False,True,False,False,False,False
21651,墮獄精準寬邊帽,,,墮獄精準寬邊帽,0,0,0,1,0,0,262526,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,640,7,21800,41399,325,30270,0,0,6196,0,2,4,34,0,3,5,0,2,13,True,True,False,True,False,True,False,False
21652,墮獄精準上裝,,,墮獄精準上裝,0,0,0,1,0,0,262526,0,0,0,0,0,0,265,265,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,22,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,1066,7,21800,43816,325,30270,0,0,6196,0,2,4,35,0,4,5,0,2,13,True,True,False,True,False,True,False,False
21653,墮獄精準手套,,,墮獄精準手套,0,0,0,1,0,0,262526,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,22,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,640,7,21800,44615,325,30270,0,0,6196,0,2,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
21654,墮獄精準打底褲,,,墮獄精準打底褲,0,0,0,1,0,0,262526,0,0,0,0,0,0,265,265,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,1066,7,21800,47385,325,30270,0,0,6196,0,2,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
21655,墮獄精準筒靴,,,墮獄精準筒靴,0,0,0,1,0,0,262526,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,22,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,640,7,21800,49138,325,30270,0,0,6196,0,2,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
21656,墮獄精準腰帶,,腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。,墮獄精準腰帶,0,0,0,1,0,0,0,0,0,0,0,0,0,349,349,118,124,114,80,0,0,0,0,0,0,0,0,70,0,1,66,0,0,4,0,0,0,2,3,45,44,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,32500,485,0,0,54090,325,30270,0,0,6186,0,2,44,39,0,0,5,0,2,12,True,True,False,True,False,False,False,False
21657,墮獄游擊寬邊帽,,,墮獄游擊寬邊帽,0,0,0,1,0,0,196990,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,22,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,640,7,21800,41400,325,23270,0,0,6196,0,2,4,34,0,3,5,0,2,13,True,True,False,True,False,True,False,False
21658,墮獄游擊上裝,,,墮獄游擊上裝,0,0,0,1,0,0,196990,0,0,0,0,0,0,265,265,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,1066,7,21800,43817,325,23270,0,0,6196,0,2,4,35,0,4,5,0,2,13,True,True,False,True,False,True,False,False
21659,墮獄游擊手套,,,墮獄游擊手套,0,0,0,1,0,0,196990,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,22,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,640,7,21800,44616,325,23270,0,0,6196,0,2,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
21660,墮獄游擊打底褲,,,墮獄游擊打底褲,0,0,0,1,0,0,196990,0,0,0,0,0,0,265,265,118,118,117,82,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,45,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,1066,7,21800,47386,325,23270,0,0,6196,0,2,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
21661,墮獄游擊筒靴,,,墮獄游擊筒靴,0,0,0,1,0,0,196990,0,0,0,0,0,0,197,197,74,74,73,51,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,32500,640,7,21800,49139,325,23270,0,0,6196,0,2,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
21662,墮獄游擊腰帶,,腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。,墮獄游擊腰帶,0,0,0,1,0,0,0,0,0,0,0,0,0,349,349,118,124,114,80,0,0,0,0,0,0,0,0,70,0,1,103,0,0,11,0,0,0,2,3,45,27,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,32500,485,0,0,54090,325,23270,0,0,6186,0,2,44,39,0,0,5,0,2,12,True,True,False,True,False,False,False,False
21663,墮獄治癒寬邊帽,,,墮獄治癒寬邊帽,0,0,0,1,0,0,262529,0,0,0,0,0,0,144,251,74,67,73,51,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,6,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,32500,640,7,21800,41398,325,47270,0,0,6196,0,2,4,34,0,3,5,0,2,13,True,True,False,True,False,True,False,False
21664,墮獄治癒棉甲,,,墮獄治癒棉甲,0,0,0,1,0,0,262529,0,0,0,0,0,0,192,337,118,106,117,82,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,46,6,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,32500,1066,7,21800,43397,325,47270,0,0,6196,0,2,4,35,0,4,5,0,2,13,True,True,False,True,False,True,False,False
21665,墮獄治癒手套,,,墮獄治癒手套,0,0,0,1,0,0,262529,0,0,0,0,0,0,144,251,74,67,73,51,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,32500,640,7,21800,48696,325,47270,0,0,6196,0,2,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
21666,墮獄治癒打底褲,,,墮獄治癒打底褲,0,0,0,1,0,0,262529,0,0,0,0,0,0,192,337,118,106,117,82,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,46,6,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,32500,1066,7,21800,47382,325,47270,0,0,6196,0,2,4,36,0,7,5,0,2,13,True,True,False,True,False,False,False,False
21667,墮獄治癒筒靴,,,墮獄治癒筒靴,0,0,0,1,0,0,262529,0,0,0,0,0,0,144,251,74,67,73,51,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,46,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,32500,640,7,21800,49137,325,47270,0,0,6196,0,2,4,38,0,8,5,0,2,12,True,True,False,True,False,False,False,False
21668,墮獄治癒腰帶,,腰部防具曾經盛行一時，然而近年來興起的一體化防具取代了腰部防具的作用。如今這件腰部防具唯一的作用就是佔用物品欄了。,墮獄治癒腰帶,0,0,0,1,0,0,0,0,0,0,0,0,0,254,444,118,111,114,80,0,0,0,0,0,0,0,0,70,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,0,1,32500,485,0,0,54090,325,47270,0,0,6186,0,2,44,39,0,0,5,0,2,12,True,True,False,True,False,False,False,False
21669,墮獄詠咒寬邊帽,,,墮獄詠咒寬邊帽,0,0,0,1,0,0,196994,0,0,0,0,0,0,144,251,74,67,73,51,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,32500,640,7,21800,41397,325,40270,0,0,6196,0,2,4,34,0,3,5,0,2,13,True,True,False,True,False,True,False,False
21670,墮獄詠咒棉甲,,,墮獄詠咒棉甲,0,0,0,1,0,0,196994,0,0,0,0,0,0,192,337,118,106,117,82,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,44,46,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,32500,1066,7,21800,43396,325,40270,0,0,6196,0,2,4,35,0,4,5,0,2,13,True,True,False,True,False,True,False,False
21671,墮獄詠咒手套,,,墮獄詠咒手套,0,0,0,1,0,0,328065,0,0,0,0,0,0,144,251,74,67,73,51,0,0,0,0,0,0,0,0,70,0,1,63,0,0,5,0,0,0,4,3,44,46,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,32500,640,7,21800,48694,325,40270,0,0,6196,0,2,4,37,0,5,5,0,2,12,True,True,False,True,False,False,False,False
