#,Text,LogKind,Unknown0,Unknown1,Unknown_70,Unknown2
4582,無法變更道具價格，該道具不可在市場出售。,60,8,0,0,False
4583,僱員備註修改成功。,57,33,0,0,False
4584,放棄了修改僱員備註。,60,8,0,0,False
4585,僱員的裝備、物品或出售列表中已持有相同物品，帶有珍稀屬性的物品只能持有一個。,60,8,0,0,False
4586,已持有與僱員裝備中的物品相同的物品，帶有珍稀屬性的物品只能持有一個。,60,8,0,0,False
4587,僱員所持物品已滿，無法寄存所有物品。,57,33,0,0,False
4588,僱員所持物品已滿，無法寄存物品。,60,8,0,0,False
4589,對僱員的同類道具合併遞交已中斷。,60,8,0,0,False
4590,消耗了0Gil。,57,1,0,0,False
4591,消耗了。（剩餘持有數量：UNKNOWN）,57,1,0,0,False
4592,,0,0,0,0,False
4593,,0,0,0,0,False
4594,,0,0,0,0,False
4595,,0,0,0,0,False
4596,,0,0,0,0,False
4597,,0,0,0,0,False
4598,,0,0,0,0,False
4599,,0,0,0,0,False
4600,無法發送邀請，只能對小隊隊長發出邀請。,60,9,0,0,False
4601,無法發送邀請，對方所在小隊沒有滿員。,60,9,0,0,False
4602,無法發送邀請，該玩家已經加入團隊中了。,60,9,0,0,False
4603,無法發送邀請，已經對該玩家發送過團隊邀請了。,60,9,0,0,False
4604,無法發送邀請，該玩家已經已經接到了其他團隊的邀請。,60,9,0,0,False
4605,無法發送邀請，該玩家已經加入到其他編成中了。,60,9,0,0,False
4606,無法發送邀請，該玩家正在執行任務。,60,9,0,0,False
4607,無法發送邀請，該玩家的線上狀態為「忙碌」。,60,9,0,0,False
4608,無法發送邀請，該玩家正在發送任務參加申請。,60,9,0,0,False
4609,無法發送邀請，該玩家處於其他區域。,60,9,0,0,False
4610,無法發送邀請，目前小隊中有人呼叫出了陸行鳥搭檔。,60,9,0,0,False
4611,無法發送邀請，該玩家所在小隊中有人呼叫出了陸行鳥搭檔。,60,9,0,0,False
4612,無法發送團隊邀請。,60,9,0,0,False
4613,無法發送邀請，該玩家已被記入黑名單。,60,9,0,0,False
4614,無法發送邀請，該名稱的玩家不存在，或已經下線，或處於其他區域。,60,9,0,0,False
4615,無法結成團隊，只有團隊隊長才有結隊的許可權。,60,9,0,0,False
4616,向發送了團隊邀請。,57,33,0,0,False
4617,接受邀請加入了團隊。,57,33,0,0,False
4618,收到了發來的團隊邀請。,57,33,1,0,False
4619,接受邀請加入了的團隊。,57,33,0,0,False
4620,團隊已解散。,57,33,1,0,False
4621,無法發送邀請，目前線上狀態為「忙碌」。,60,9,0,0,False
4622,無法發送邀請，目前所在小隊沒有滿員。,60,9,0,0,False
4623,團隊結成完畢，可以申請進入任務了。,57,33,0,0,False
4624,無法發送邀請，對方小隊中有下線的隊員。,60,9,0,0,False
4625,無法發送邀請，目前小隊中有下線的隊員。,60,9,0,0,False
4626,無法結成團隊，小隊數量不足或含有未滿8人的小隊。,60,9,0,0,False
4627,,0,0,0,0,False
4628,,0,0,0,0,False
4629,,0,0,0,0,False
4630,,0,0,0,0,False
4631,,0,0,0,0,False
4632,,0,0,0,0,False
4633,,0,0,0,0,False
4634,,0,0,0,0,False
4635,,0,0,0,0,False
4636,,0,0,0,0,False
4637,,0,0,0,0,False
4638,,0,0,0,0,False
4639,,0,0,0,0,False
4640,,0,0,0,0,False
4641,,0,0,0,0,False
4642,"拉札漢檸檬令陸行鳥的羽毛顏色變回了陸行鳥黃。
重新檢查鳥棚可以看到變化的效果。",57,33,0,0,False
4643,還有6小時進入換羽期。,57,33,0,0,False
4644,還有UNKNOWN小時UNKNOWN分鐘進入換羽期。,57,33,0,0,False
4645,正寄養在公會房屋的鳥廄中。,60,9,0,0,False
4646,正寄養在個人房屋的鳥廄中。,60,9,0,0,False
4647,無法餵食，已經過了換羽期。,60,9,0,0,False
4648,將進行了絕靈化！,57,17,0,0,False
4649,散發出了模糊的光輝……,57,17,0,0,False
4650,散發出了微弱的光輝。,57,17,0,0,False
4651,散發出了清晰的光輝。,57,17,0,0,False
4652,散發出了明亮的光輝！,57,17,0,0,False
4653,散發出了強烈的光輝！,57,17,0,0,False
4654,散發出了耀眼的光輝！,57,17,0,0,False
4655,中的靈魂已經完全安定下來了！,57,17,0,0,False
4656,您正處於防沉迷狀態，無法訓練陸行鳥。,60,9,0,0,False
4657,現在無法使用。,60,9,0,0,False
4658,無法獲取，背包已滿。,60,33,0,0,False
4659,美容師增加了新的髮型！,57,33,0,0,False
4660,黃道武器的「」在微弱地共鳴……,57,17,0,0,False
4661,黃道武器的「」在輕微地共鳴。,57,17,0,0,False
4662,黃道武器的「」在共鳴。,57,17,0,0,False
4663,黃道武器的「」在強烈地共鳴！,57,17,0,0,False
4664,黃道武器的「」在激烈地共鳴！,57,17,0,0,False
4665,黃道武器的「」在劇烈地共鳴！,57,17,0,0,False
4666,令黃道武器的「」完全覺醒了！,57,17,0,0,False
4667,繼續餵好像也無法令換羽毛。,57,33,0,0,False
4668,要換羽的跡象消失了。,57,33,0,0,False
4669,,0,0,0,0,False
4670,已將參加條件設定為如下內容：,57,1,0,0,False
4671,UNKNOWN。,57,1,0,0,False
4672,小隊構成發生變化，參加條件變為未設定。,57,1,0,0,False
4673,小隊內分配方式變為了如下規則：,57,1,0,0,False
4674,UNKNOWN。,57,1,0,0,False
4675,小隊構成發生變化，分配方式重置為「通常」。,57,1,0,0,False
4676,"選用「解除限制」參加任務，
打倒怪物之後將不會獲得經驗值或掉落道具以及精煉度。",57,33,0,0,False
4677,未設定,57,1,0,0,False
4678,無法申請參加，該任務不支持同步到「最低品級」。,60,9,0,0,False
4679,「UNKNOWN」完成時間 UNKNOWN:00,64,1,0,0,False
4680,啟用最低品級同步,64,1,0,0,False
4681,參加申請時的語言設定：日語(J) 英語(E) 德語(D) 法語(F),57,1,0,0,False
4682,將語言設定為了UNKNOWN。,57,1,0,0,False
4683,未完成過該任務，無法申請參加。,60,9,0,0,False
4684,已獲得該任務的周獎勵，無法申請參加。,60,9,0,0,False
4685,需要轉為特職方可申請參加。,60,9,0,0,False
4686,進度已經重置。請重新打開視窗。,57,33,0,0,False
4687,進度已經重置，參加申請被取消。請重新進行申請。,57,33,0,0,False
4688,"小隊隊長已完成過該任務且分配方式為「隊長分配」，
因此無法申請參加。
請更改分配方式。",60,9,0,0,False
4689,,0,0,0,0,False
4690,"已被遊戲管理員限制了任務的參加。
請等待遊戲管理員方面的處理。",60,9,0,0,False
4691,已被遊戲管理員強制退出了任務。,60,9,0,0,False
4692,"已被遊戲管理員封鎖了任務搜尋器的使用，無法申請參加。
請等待遊戲管理員方面的處理。",60,9,0,0,False
4693,配對成功後若想取消參加，請在出發確認視窗中選擇「辭退」。,60,9,0,0,False
4694,無法申請參加，未滿足必要人數。,60,9,0,0,False
4695,含有設限特職的小隊只有在以規定人陣列隊或解除限制的狀態下才能進入符合條件的副本任務。,60,9,0,0,False
4696,データ不整合が検出されたためコンテンツファインダーサーバーの起動に失敗しました。,60,9,0,0,False
4697,由於辭退任務取消了配對，觸發退出懲罰的計數加一。,60,9,0,0,False
4698,由於辭退任務取消了配對，進入了退出懲罰期間。,60,9,0,0,False
4699,由於小隊成員辭退任務取消了配對，觸發退出懲罰的計數加一。,60,9,0,0,False
4700,由於小隊成員辭退任務取消了配對，進入了退出懲罰期間。,60,9,0,0,False
4701,,0,0,0,0,False
4702,,0,0,0,0,False
4703,,0,0,0,0,False
4704,,0,0,0,0,False
4705,小隊狀態出現變化，參賽申請已撤銷。,60,9,0,0,False
4706,,0,0,0,0,False
4707,,0,0,0,0,False
4708,,0,0,0,0,False
4709,無法中途退出比賽。,60,8,0,0,False
4710,金碟幣不足。,60,9,0,0,False
4711,UNKNOWN的提升了UNKNOWN點！,64,33,0,0,False
4712,UNKNOWN學會了「」！,64,33,0,0,False
4713,UNKNOWN遺忘了「」。,64,33,0,0,False
4714,將UNKNOWN登記為競賽陸行鳥了。,57,33,0,0,False
4715,陸行鳥的競賽名已改為「UNKNOWN」。,57,33,0,0,False
4716,UNKNOWN退役了。,57,33,0,0,False
4717,UNKNOWN傷心地離開了……,57,33,0,0,False
4718,陸行鳥配種成功了！,57,33,0,0,False
4719,,0,0,0,0,False
4720,,0,0,0,0,False
4721,,0,0,0,0,False
4722,可申請時間已結束，參加失敗。,57,9,0,0,False
4723,不足五張卡片的卡組無法在對局中使用。,60,9,0,0,False
4724,所選卡組無法使用，自動組卡開始對局。,60,9,0,0,False
4725,超時未選擇卡組，自動組卡開始對局。,57,1,0,0,False
4726,拾取Gil堆，可以獲得1000金碟幣！,57,17,0,0,False
4727,所選的盅裡裝有Gil堆的話，獲得的金碟幣翻倍！,57,17,0,0,False
4728,拾取Gil堆，獲得的金碟幣增加了UNKNOWN！,57,33,0,0,False
4729,,0,0,0,0,False
4730,,0,0,0,0,False
4731,幻卡挑戰被取消了。,60,9,0,0,False
4732,UNKNOWN學會了「」！,57,1,0,0,False
4733,無法進行幻卡挑戰，背包已滿。,60,9,0,0,False
4734,現在無法與進行對局。,60,9,0,0,False
4735,以UNKNOWN金碟幣購買了一張號碼為「0000」的仙人彩。,57,65,0,0,False
4736,與對方距離過遠時對局申請將會被取消。,60,9,0,0,False
4737,拒絕了幻卡挑戰。,57,33,0,0,False
4738,希望能換個規則。,57,33,0,0,False
4739,結束了幻卡挑戰。,57,33,0,0,False
4740,本次大賽的排位戰次數已用光。,60,9,0,0,False
4741,該玩家無法進行排位戰。,60,9,0,0,False
4742,以自動組卡開始對局。,57,1,0,0,False
4743,已收錄過該卡片。,60,9,0,0,False
4744,將收錄進了幻卡列表。,57,33,0,0,False
4745,,0,0,0,0,False
4746,,0,0,0,0,False
4747,無法進行對局，大賽可對局的時間已經結束。,60,9,0,0,False
4748,無法再戰，大賽可對局的時間已經結束。,60,9,0,0,False
4749,以卡組「UNKNOWN」開始對局。,57,1,0,0,False
4750,一段時間內沒有進行任何操作，對局被取消了。,60,9,0,0,False
4751,對手消失，對局結束。,60,9,0,0,False
4752,目前區域無法進行幻卡挑戰。,60,9,0,0,False
4753,不在幻卡遊戲區內。,60,9,0,0,False
4754,無法將一張卡片編入同一卡組兩次。,60,9,0,0,False
4755,現在無法進行幻卡挑戰。,60,9,0,0,False
4756,流行規則變更，申請被取消了。,60,9,0,0,False
4757,卡組名更改成功。,57,33,0,0,False
4758,自動選擇了卡片。,57,33,0,0,False
4759,卡組內容已更新。,57,33,0,0,False
4760,卡組內容已重置。,57,33,0,0,False
4761,UNKNOWN獲得了0點經驗值。,64,1,0,0,False
4762,升級！  UNKNOWN升到了UNKNOWN級。,64,1,0,0,False
4763,進入了幻卡遊戲區。,57,1,0,0,False
4764,離開了幻卡遊戲區。,57,1,0,0,False
4765,獲得了0金碟幣。,62,1,0,0,False
4766,無法再戰，可對局時間已結束。,60,9,0,0,False
4767,無法獲得所有金碟幣，金碟幣數量已達到上限。,60,9,0,0,False
4768,壺碎掉了……,57,1,0,0,False
4769,,0,0,0,0,False
4770,,0,0,0,0,False
4771,卡組中稀有卡過多。,60,9,0,0,False
4772,無法領取獎品，已超過可領取時間。,60,9,0,0,False
4773,現在無法使用該競賽道具。,60,8,0,0,False
4774,現在無法使用該競賽能力。,60,8,0,0,False
4775,放棄了對卡組內容進行的更改。,57,33,0,0,False
4776,申請參賽時無法募集隊員。,60,9,0,0,False
4777,無法向黑名單中的玩家發起幻卡挑戰。,60,8,0,0,False
4778,達成！,57,16,0,0,False
4779,正在等待其他參賽選手，請稍候。,57,33,0,0,False
4780,獲得了0積分。,64,1,0,0,False
4781,未獲得積分，大賽已結束。,60,9,0,0,False
4782,無可用卡組，幻卡挑戰已被取消。,60,9,0,0,False
4783,申請參加時無法進行該操作。,60,9,0,0,False
4784,Player Player尋找目標位置！,57,1,0,0,False
4785,沒什麼手感……,57,1,0,0,False
4786,感覺接觸到了什麼東西。,57,1,0,0,False
4787,感覺離目標相當接近了。,57,1,0,0,False
4788,感覺正中目標！,57,1,0,0,False
4789,Player Player尋找目標位置！,57,1,0,0,False
4790,沒什麼手感……,57,1,0,0,False
4791,感覺接觸到了什麼東西。,57,1,0,0,False
4792,感覺離目標相當接近了。,57,1,0,0,False
4793,感覺正中目標！,57,1,0,0,False
4794,,57,1,0,0,False
4795,,57,1,0,0,False
4796,由於有UNKNOWN人參加了競賽，獲得了PvP獎勵經驗值。,64,1,0,0,False
4797,可以在陸行鳥用品商處兌換新的陸行鳥競賽教材了。,57,33,0,0,False
4798,獲得了競速挑戰的首次通關獎勵金碟幣！,64,1,0,0,False
4799,,0,0,0,0,False
4800,,0,0,0,0,False
4801,,0,0,0,0,False
4802,,0,0,0,0,False
4803,,0,0,0,0,False
4804,,0,0,0,0,False
4805,,0,0,0,0,False
4806,,0,0,0,0,False
4807,,0,0,0,0,False
4808,,0,0,0,0,False
4809,,0,0,0,0,False
4810,,0,0,0,0,False
4811,,0,0,0,0,False
4812,,0,0,0,0,False
4813,,0,0,0,0,False
4814,,0,0,0,0,False
4815,參加對戰失敗。,60,9,0,0,False
4816,,0,0,0,0,False
4817,,0,0,0,0,False
4818,,0,0,0,0,False
4819,,0,0,0,0,False
4820,,0,0,0,0,False
4821,,0,0,0,0,False
4822,,0,0,0,0,False
4823,,0,0,0,0,False
4824,在結成小隊的狀態下只能申請參加「PvP（無績點賽）」的比賽。,60,9,0,0,False
4825,無法申請參賽，未完成「關卡挑戰」的「第1關」與「第2關」。,60,9,0,0,False
4826,申請參加萌寵之王時無法招募隊員。,60,9,0,0,False
4827,開放了新的關卡挑戰「」。,57,33,0,0,False
4828,"任務搜尋器的「金碟遊樂園」中增加了新的任務。
可以申請參加萌寵之王的對戰了。",57,33,0,0,False
4829,請選擇對戰開始時召喚的寵物！,57,17,0,0,False
4830,破壞了奧秘核石A！,57,17,0,0,False
4831,奧秘核石A被破壞了……,57,17,0,0,False
4832,對方無法使用萌寵之門A了！,57,17,0,0,False
4833,無法使用萌寵之門A了……,57,17,0,0,False
4834,敵方奧秘核石的防禦力下降了！,57,17,0,0,False
4835,我方奧秘核石的防禦力下降了……,57,17,0,0,False
4836,敵方無法看到遠離敵方的我方寵物了！,57,17,0,0,False
4837,無法看到遠離我方的敵方寵物了……,57,17,0,0,False
4838,無法申請參加「PvP（無績點賽）」，小隊中玩家超過兩人。,60,9,0,0,False
4839,我方的萌寵之門A重啟了！,57,17,0,0,False
4840,敵方的萌寵之門A重啟了……,57,17,0,0,False
4841,我方的探索眼重啟了！,57,17,0,0,False
4842,敵方的探索眼重啟了……,57,17,0,0,False
4843,我方的防禦盾重啟了！,57,17,0,0,False
4844,敵方的防禦盾重啟了……,57,17,0,0,False
4845,對方退出戰鬥，我方取得了勝利！,57,33,0,0,False
4846,,0,0,0,0,False
4847,報名參加了第UNKNOWN次萌寵之王大賽！,57,33,0,0,False
4848,,0,0,0,0,False
4849,,0,0,0,0,False
4850,,0,0,0,0,False
4851,"因為沒有正常進行PvP而陷入懲罰狀態，無法申請參賽。
懲罰時間將在15點（地球時間）被解除。",60,9,0,0,False
4852,"有隊員因為沒有正常進行PvP而陷入懲罰狀態，無法申請參賽。
懲罰時間將在15點（地球時間）被解除。",60,9,0,0,False
4853,無法申請參賽，不在可對戰時間。,60,9,0,0,False
4854,未滿足條件，無法發動。,60,8,0,0,False
4855,設置了陷阱！,57,17,0,0,False
4856,召喚預約已達上限！,60,8,0,0,False
4857,由於大賽規則限制，無法進行召喚。,60,8,0,0,False
4858,新手教學中，暫時無法召喚。,60,8,0,0,False
4859,目前狀態無法使用。,60,8,0,0,False
4860,達成！,57,16,0,0,False
4861,無法發動，特殊技點數不足。,60,8,0,0,False
4862,無法發動，特殊技點數足夠的同種寵物不在附近。,60,8,0,0,False
4863,萌寵之門遭到破壞，無法開始移動。,60,8,0,0,False
4864,無法申請參賽，隊員不滿足參賽條件。,60,9,0,0,False
4865,獲得了0點積分。,64,1,0,0,False
4866,對方已經退出。,57,1,0,0,False
4867,無法申請參賽，目前沒有正在進行中的大賽。,60,9,0,0,False
4868,,0,0,0,0,False
4869,,0,0,0,0,False
4870,無法發起幻卡挑戰，正在通過九宮幻卡助手申請對局。,60,9,0,0,False
