#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
19771,是為疾風,0,405,24,1875,0,0,0,30,0,0,0,2,0,3215,3,0,8,0,0,0,12,5,8,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19772,是為疾風,0,405,145,1875,0,0,0,50,0,0,0,2,0,4577,3,0,8,0,0,0,12,50,8,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19773,是為疾風,0,405,0,1875,0,0,0,50,0,0,0,111,0,1222,2,0,0,0,0,0,10,20,0,0,0,0,0,0,0,3,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19774,從容不迫,0,405,24,1875,0,0,0,50,0,0,0,0,0,3202,3,0,8,0,8,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19775,更高,0,405,24,1875,0,0,0,50,0,0,0,0,0,3203,3,0,8,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19776,生者戰也,0,405,155,1875,0,0,0,50,0,0,0,0,0,1222,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19777,生者戰也,0,405,155,1875,0,0,0,50,0,0,0,0,0,3213,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19778,生者戰也,0,405,0,1875,0,0,0,500,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19779,衝擊波,0,405,0,5996,0,0,0,0,0,0,0,0,0,7668,3,0,8,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19780,生者戰也,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,2,0,0,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19781,生者戰也,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,2,0,0,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19782,大局已定,0,405,24,1875,0,0,0,40,0,0,0,107,0,3204,3,0,8,0,0,0,13,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19783,大局已定,0,405,0,5996,0,0,0,52,0,0,0,107,0,1378,3,0,0,0,0,0,13,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
19784,大局已定,0,405,0,5996,0,0,0,56,0,0,0,107,0,1378,3,0,0,0,0,0,13,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
19785,大局已定,0,405,0,5996,0,0,0,60,0,0,0,107,0,1378,3,0,0,0,0,0,13,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
19786,大局已定,0,405,0,5996,0,0,0,87,0,0,0,107,0,1378,3,0,0,0,0,0,13,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
19787,槍盾：魔導衝擊,0,405,24,1875,0,0,0,50,0,0,0,0,0,3205,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19788,槍盾：魔導爆發,0,405,24,1875,0,0,0,50,0,0,0,0,0,3205,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19789,魔導衝擊,0,405,24,5996,0,0,0,50,0,0,0,203,0,3216,3,0,8,0,0,0,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19790,魔導爆發,0,405,0,1875,0,0,0,0,0,0,0,0,0,3217,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19791,魔導爆發,0,405,0,6802,0,0,0,60,0,0,0,0,0,6797,2,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19792,,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,100,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19793,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3212,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19794,排異反應,0,405,0,1875,0,0,0,50,0,0,0,269,0,5889,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
19795,排異反應,0,405,0,1875,0,0,0,0,0,0,0,0,0,5889,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
19796,制裁之界雷,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19797,,0,405,0,5996,0,0,0,0,0,0,0,0,0,7589,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19798,,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,-1,0,0,5,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
19799,,0,405,0,1875,0,0,0,0,0,0,0,0,0,4573,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19800,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3201,3,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19801,攻擊,0,405,0,1875,0,0,0,0,0,0,0,0,0,3208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19802,鏡中奇遇,0,405,24,1875,0,0,0,30,0,0,0,0,0,3205,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19803,閃光護甲,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19804,聖龍護甲,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19805,冰霜護甲,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19806,聖龍護甲,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19807,冰霜護甲,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19808,閃光護甲,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19809,極樂冰柱,0,405,24,5996,0,0,0,50,0,0,0,0,0,3215,3,0,8,0,0,0,2,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19810,聖龍一擊,0,405,24,5996,0,0,0,100,0,0,0,0,0,3215,3,0,8,0,0,0,2,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19811,光之波動,0,405,24,1875,0,0,0,50,0,0,0,0,0,3202,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19812,光之海嘯,0,405,24,1875,0,0,0,80,0,0,0,0,0,3202,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19813,雙劍斬,0,405,24,1875,0,0,0,50,0,0,0,0,0,3212,3,0,10,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19814,冰霜斬,0,405,24,1875,0,0,0,50,0,0,0,0,0,3213,3,0,10,0,0,0,13,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19815,冰霜刺,0,405,24,1875,0,0,0,50,0,0,0,0,0,3214,3,0,10,0,0,0,13,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19816,寂靜的雙劍技,0,405,24,1875,0,0,0,50,0,0,0,0,0,3232,3,0,10,0,0,0,13,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19817,閒寂的雙劍技,0,405,24,1875,0,0,0,50,0,0,0,0,0,3233,3,0,10,0,0,0,13,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19818,閒寂的雙劍技,0,405,0,1875,0,0,0,0,0,0,0,0,0,3213,3,0,0,0,0,0,13,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19819,寂靜的雙劍技,0,405,0,1875,0,0,0,0,0,0,0,0,0,3214,3,0,0,0,0,0,13,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19820,鑽石星塵,0,405,24,5996,0,0,0,50,0,0,0,0,0,3216,3,0,17,0,0,0,2,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19821,闊斧迴旋踢,0,405,24,1875,0,0,0,50,0,0,0,0,0,3217,3,0,11,0,0,0,2,16,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19822,鐮形迴旋踢,0,405,24,1875,0,0,0,50,0,0,0,0,0,3218,3,0,11,0,0,0,10,20,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19823,冷峻之舞,0,405,24,1875,0,0,0,50,0,0,0,0,0,3234,3,0,11,0,0,0,2,16,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19824,嚴峻之舞,0,405,24,1875,0,0,0,50,0,0,0,0,0,3235,3,0,11,0,0,0,10,20,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19825,嚴峻之舞,0,405,0,1875,0,0,0,0,0,0,0,0,0,3217,3,0,0,0,0,0,2,16,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19826,冷峻之舞,0,405,0,1875,0,0,0,0,0,0,0,0,0,3218,3,0,0,0,0,0,10,20,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19827,光之失控,0,405,24,5996,0,0,0,50,0,0,0,0,0,3220,3,0,17,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19828,世界分斷,0,405,24,1875,0,0,0,100,0,0,0,0,0,4573,3,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19829,神聖之翼,0,405,151,1875,0,0,0,50,0,0,0,0,0,3222,3,0,13,0,0,0,12,80,40,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19830,神聖之翼,0,405,152,1875,0,0,0,50,0,0,0,0,0,3223,3,0,13,0,0,0,12,80,40,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19831,神聖之翼,0,405,153,5996,0,0,0,50,0,0,0,0,0,3224,3,0,13,0,0,0,12,40,40,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19832,神聖之翼,0,405,153,5996,0,0,0,100,0,0,0,0,0,3224,3,0,13,0,0,0,12,40,40,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19833,死亡輪迴,0,405,24,5996,0,0,0,40,0,0,0,0,0,3225,3,0,8,0,0,0,2,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19834,死亡輪迴,0,405,0,5996,0,0,0,0,0,0,0,0,0,3225,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19835,無盡頓悟,0,405,24,5996,0,0,0,60,0,0,0,0,0,3227,3,0,8,0,0,0,2,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19836,聖龍咆哮,0,405,24,5996,0,0,0,50,0,0,0,0,0,3228,3,0,17,0,0,0,2,40,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19837,冰與光的龍詩,0,405,24,5996,0,0,0,50,0,0,0,0,0,3229,3,0,17,0,0,0,2,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19838,放逐,0,405,150,1875,0,0,0,50,0,0,0,0,0,3202,2,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19839,放逐,0,405,149,1875,0,0,0,50,0,0,0,0,0,3202,2,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
19840,強放逐,0,405,150,1875,0,0,0,50,0,0,0,0,0,3202,2,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
