#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
17623,紫电清霜,0,405,0,4692,0,0,0,60,0,0,0,0,0,4691,2,0,0,0,0,0,2,45,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17624,颠倒雷,0,405,0,5332,0,0,0,70,0,0,0,1,0,5331,3,0,0,0,0,0,2,6,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17625,颠倒雷,0,405,24,1875,0,0,0,30,0,0,0,0,0,3215,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17626,激发,0,405,24,1875,0,0,0,0,0,0,0,0,0,3216,3,0,8,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17627,绚烂破碎,0,405,19,1878,0,0,0,0,600,0,0,0,0,2241,9,0,49,0,0,0,2,60,0,0,0,0,0,0,0,7,2,0,0,0,0,-1,0,0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False
17628,圣化冰结连锁,0,405,24,5996,0,0,0,50,0,0,0,207,0,6766,3,0,8,0,0,0,13,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17629,圣化冰结连锁,0,405,24,5996,0,0,0,3,0,0,0,207,0,6766,3,0,8,0,0,0,13,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False
17630,大爆炸,0,405,0,1875,0,0,0,0,0,0,0,0,0,3607,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
17631,,0,405,24,5996,0,0,0,30,0,0,0,0,0,1378,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17632,,0,405,0,1875,0,0,0,0,150,0,0,0,0,7002,4,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,40,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
17633,回旋踢,0,405,24,5996,0,0,0,30,0,0,0,194,0,3201,3,0,8,0,0,0,13,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
17634,魔导加速度炸弹,0,405,0,1864,0,0,0,0,0,0,0,0,0,1583,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17635,魔導加速度爆弾,0,405,0,1864,0,0,0,0,0,0,0,0,0,1583,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17636,恶习与美德,0,405,24,1875,0,0,0,60,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17637,恶习与美德,0,405,24,1875,0,0,0,60,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17638,●エデンプライム：原種：ウィークネスアタック：通常状態：発動演技：ヒーラー：ノーマル,0,405,24,1875,0,0,0,60,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17639,虚荣之恶,0,405,0,6095,0,0,0,0,0,0,0,0,0,7516,2,0,0,0,0,0,4,100,6,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17640,冷漠之恶,0,405,0,3563,0,0,0,0,0,0,0,0,0,3562,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17641,●透明：エデンプライム：原種：ウィークネスアタック：通常状態：ヒーラー：フレア：ノーマル,0,405,0,1875,0,0,0,0,0,0,0,0,0,7442,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17642,三角攻击,0,405,24,1875,0,0,0,45,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17643,伊甸爆炎,0,405,0,1875,0,0,0,50,0,0,0,0,0,7530,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17644,伊甸冰封,0,405,0,6087,0,0,0,50,0,0,0,1,0,6086,2,0,0,0,0,0,2,10,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17645,伊甸暴雷,0,405,0,6091,0,0,0,50,0,0,0,2,0,6090,2,0,0,0,0,0,4,40,10,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17646,恶习与美德,0,405,24,1875,0,0,0,80,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17647,恶习与美德,0,405,24,1875,0,0,0,80,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17648,恶习与美德,0,405,24,1875,0,0,0,80,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17649,虚荣之恶,0,405,0,6095,0,0,0,0,0,0,0,0,0,7516,2,0,0,0,0,0,4,100,6,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17650,冷漠之恶,0,405,0,3563,0,0,0,0,0,0,0,0,0,3562,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17651,盗窃之恶,0,405,0,1875,0,0,0,0,0,0,0,0,0,7442,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17652,三角攻击,0,405,24,1875,0,0,0,55,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17653,伊甸爆炎,0,405,0,1875,0,0,0,60,0,0,0,0,0,7530,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17654,伊甸冰封,0,405,0,6087,0,0,0,60,0,0,0,0,0,6086,2,0,0,0,0,0,2,10,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17655,伊甸暴雷,0,405,0,6091,0,0,0,60,0,0,0,0,0,6090,2,0,0,0,0,0,4,40,10,0,0,0,0,0,0,5,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17656,三角攻击,0,405,24,1875,0,0,0,55,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17657,复乐园爆炎,0,405,0,5824,0,0,0,60,0,0,0,0,0,5823,2,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17658,复乐园冰封,0,405,0,6089,0,0,0,60,0,0,0,0,0,6088,2,0,0,0,0,0,10,40,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17659,复乐园暴雷,0,405,0,4524,0,0,0,60,0,0,0,0,0,4523,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
17660,复乐园,0,405,24,1875,0,0,0,30,0,0,0,0,0,3201,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17661,●透明：エデンプライム：原種：ウィークネスアタック：通常状態：DPS：グラビデシード：ノーマル,0,405,0,1875,0,0,0,0,0,0,0,0,0,4121,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17662,●透明：エデンプライム：原種：ウィークネスアタック：通常状態：DPS：グラビデシード：ハード,0,405,0,1875,0,0,0,0,0,0,0,0,0,4121,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17663,超重压,0,405,0,2764,0,0,0,0,0,0,0,0,0,2763,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17664,超重压,0,405,0,2764,0,0,0,0,0,0,0,0,0,2763,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17665,口锥,0,405,0,3241,0,0,0,0,50,0,0,0,0,3201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
17666,火焰圆光,0,405,22,1875,0,0,0,800,0,0,0,0,0,3211,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17667,火焰圆光,0,405,0,5868,0,0,0,0,0,0,0,0,0,5867,4,0,0,0,0,0,2,60,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17668,火焰圆光,0,405,0,1875,0,0,0,0,0,0,0,0,0,3211,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17669,下踢,0,784,0,1875,0,0,0,0,300,0,0,0,0,5424,4,0,0,0,0,0,1,0,0,0,0,0,31,0,0,7,1,0,1,0,0,-1,5,0,-1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17670,落踵踢,0,784,0,1938,0,0,0,0,300,0,0,0,0,550,4,0,0,0,0,0,2,5,0,0,0,0,14,0,0,7,1,0,1,0,0,-1,0,0,-1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17671,全力挥打,0,784,0,1875,0,0,0,0,300,0,0,0,0,548,4,0,0,0,0,0,1,0,0,0,0,0,28,0,0,7,1,0,1,0,0,-1,5,0,-1,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17672,铁壁,0,784,0,1875,0,0,0,0,450,0,0,0,0,5414,4,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,2,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17673,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17674,后闪,0,784,0,1875,0,0,0,0,150,0,0,0,0,6662,4,0,0,0,3,0,1,0,0,0,0,0,27,0,0,0,2,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False
17675,舍身,0,784,0,1875,0,0,0,0,0,0,0,0,0,404,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
17676,浴血,0,784,0,1875,0,0,0,0,300,0,0,0,0,5426,4,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,2,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17677,隔离罩,0,784,0,1875,0,0,0,0,600,0,0,0,0,554,4,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,2,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17678,伤腿,0,784,0,1875,0,0,0,0,300,0,0,0,0,7200,4,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,1,0,1,0,0,-1,25,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17679,伤足,0,784,0,1875,0,0,0,0,300,0,0,0,0,7199,4,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,1,0,1,0,0,-1,25,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17680,伤头,0,784,0,1875,0,0,0,0,300,0,0,0,0,7198,4,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,1,0,1,0,0,-1,25,0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17681,亲疏自行,0,784,0,1875,0,0,0,0,450,0,0,0,0,5432,4,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,2,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17682,速行,0,784,0,5444,0,0,0,0,600,0,0,0,0,5443,4,0,0,0,0,0,2,20,0,0,0,0,30,0,0,0,2,0,0,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17683,吸取,0,784,0,1875,0,0,0,0,300,0,0,0,0,5451,4,0,0,0,0,0,1,0,0,0,0,0,26,0,0,7,1,0,1,0,0,-1,25,0,5,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17684,幻影弹,0,784,0,1875,0,0,0,0,300,0,0,0,0,549,4,0,0,0,0,0,1,0,0,0,0,0,31,0,0,7,1,0,1,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17685,即刻咏唱,0,784,0,1875,0,0,0,0,150,0,0,0,0,5448,4,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,2,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17686,昏乱,0,784,0,1875,0,0,0,0,300,0,0,0,0,5447,4,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,1,0,1,0,0,-1,25,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17687,魔罩,0,784,0,1875,0,0,0,0,300,0,0,0,0,481,4,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,2,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17688,营救,0,784,0,1875,0,0,0,0,300,0,0,0,0,5458,4,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,2,0,1,0,0,-1,30,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
17689,平衡,0,784,0,1875,0,0,0,0,300,0,0,0,0,555,4,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,2,0,1,0,0,-1,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
