#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
2227,原初的勇猛,自身的物理攻击命中时会吸收体力,212558,0,110,0,83,0,22,1,16,65,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2228,避雷,可以承受雷电，被特定技能攻击时受到的伤害减少,217011,0,0,0,0,4,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2229,蓄电,身体里积蓄着过量电流，体力恢复效果降低,215229,-30,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2230,パニック,パニックに陥った状態。ラムウから遠ざかるように移動してしまう。,215605,0,17,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2231,蓄雷,积攒了强大的雷电，下一个技能的攻击范围发生变化或造成的伤害提高,219741,0,160,0,0,14,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2232,电气冲击,受到了过量带电的强烈冲击，再次带电会陷入无法战斗状态,215230,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2233,过量带电,带电过量，效果结束时会使附近的玩家陷入过量带电状态,217051,0,170,0,0,8,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2234,,,0,0,0,0,0,0,1,2,17,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
2235,风神的诅咒,"受到风神的诅咒，由命运决定了战斗对象
无法对迦楼罗之外的敌人造成伤害",215226,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2236,火神的诅咒,"受到火神的诅咒，由命运决定了战斗对象
无法对伊弗利特之外的敌人造成伤害",215227,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2237,炼狱之锁,被炼狱的锁链所束缚，远离被束缚的同伴时会受到伤害,215666,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2238,偏属性：光,"以太平衡被光属性打乱，被光属性攻击时受到的伤害增加
被暗属性攻击时，降低受到的伤害并进入“偏属性：暗”状态",215236,0,154,0,89,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2239,偏属性：暗,"以太平衡被暗属性打乱，被暗属性攻击时受到的伤害增加
被光属性攻击时，降低受到的伤害并进入“偏属性：光”状态",215237,0,155,0,89,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2240,强制传送：前,受到强制传送魔法的影响，效果结束时，会在眩晕之后向前方传送,215246,0,0,0,0,0,1,2,17,200,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2241,强制传送：后,受到强制传送魔法的影响，效果结束时，会在眩晕之后向后方传送,215247,0,0,0,0,0,1,2,17,200,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2242,强制传送：左,受到强制传送魔法的影响，效果结束时，会在眩晕之后向左方传送,215248,0,0,0,0,0,1,2,17,200,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2243,强制传送：右,受到强制传送魔法的影响，效果结束时，会在眩晕之后向右方传送,215249,0,0,0,0,0,1,2,17,200,0,28,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2244,龙卷形态,小型食罪灵群体组成的龙卷风的形态,215671,0,0,0,69,0,1,1,16,0,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
2245,雷神的诅咒,"受到雷神的诅咒，每隔一段时间就会放电，对周围造成雷属性伤害
效果时间结束时会陷入恐慌状态",215252,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2246,减速,自动攻击间隔延长，同时战技与魔法的咏唱及复唱时间也会延长,215009,15,0,0,5,0,1,2,13,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2247,突进目标,成为突进的目标，效果结束时附加眩晕效果,215026,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2248,打击耐性降低,对抗打击攻击的耐性有所降低,215064,-12,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2249,不稳定,无法掌握平衡，受到攻击的伤害增加,215225,100,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2250,头晕,头晕，受到特定攻击时会陷入脑震荡状态,215228,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2251,渐冻,逐渐冻结，倒计时结束时会陷入冻结状态,215238,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2252,冻结,身体被冻住，无法做出任何行动,215637,0,18,0,0,0,1,2,17,200,0,0,0,32,0,0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2253,光之锁,被光之锁相连，倒计时结束时会陷入光之束缚状态,215239,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2254,光之锁,被光之锁相连，倒计时结束时会陷入光之束缚状态,215239,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2255,光之束缚,"陷入光之束缚状态
过于靠近或远离被光之锁相连的玩家时，会对周围造成无属性伤害",215240,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2256,光之束缚,"陷入光之束缚状态
过于靠近或远离被光之锁相连的玩家时，会对周围造成无属性伤害",215240,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2257,过量光,积蓄着过量光之力，积攒到5档时会对周围造成无属性伤害,217091,0,0,0,0,5,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2258,圣龙爪,被圣龙爪撕裂，倒计时为0时会陷入无法战斗状态,215241,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2259,圣龙牙,被圣龙牙撕裂，倒计时为0时会陷入无法战斗状态,215242,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2260,冰神的诅咒,受到冰神的诅咒，来自赫拉斯瓦尔格的伤害会有所增加,215243,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2261,圣龙的诅咒,受到圣龙的诅咒，来自希瓦的伤害会有所增加,215244,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2262,光之祝福,受到光之祝福，造成的伤害提高,215245,10,0,0,0,0,1,1,16,197,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2263,电棘屏障,能够发动雷属性反击,215502,100,0,0,19,0,1,1,16,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2264,抵御冲击准备,做好抵御冲击的准备，可使用任务指令“抵御冲击”,215251,0,169,0,0,0,1,1,16,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2265,抵御冲击,调整好姿势，准备抵御冲击,215250,0,0,0,0,0,1,1,16,100,0,4,0,27,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2266,魅惑,被魅惑导致失去行动的自由,215552,0,17,0,0,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2267,肉盾,下属成为了肉盾，对母王造成的一切伤害无效,215024,0,0,0,0,0,1,1,16,200,0,0,0,12,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2268,低温-1,体温降低了1个阶段,215289,0,214,0,0,0,1,2,0,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2269,参加危命任务,参加特定的危命任务，无法使用技能，可使用专用任务指令,216241,0,0,0,101,0,1,1,16,100,0,2,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2270,,,0,0,0,0,0,0,1,2,0,200,0,0,0,32,0,0,0,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False
2271,恐慌,陷入恐慌，会远离特定的敌人,215253,0,0,0,0,0,1,2,17,199,0,0,0,9,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2272,,,0,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2273,,,0,0,0,0,0,0,1,1,16,200,0,2,0,0,0,0,0,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False
2274,低温-2,体温降低了2个阶段,215290,0,215,0,0,0,1,2,0,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2275,体温变化,体温容易发生变化，在效果结束之前如果不能维持正常体温便会陷入无法战斗状态,215291,0,0,0,0,0,1,2,0,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2276,穿着玩偶装,穿着特殊玩偶装,216214,0,0,0,69,0,1,1,16,100,0,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2277,体温上升的咒印+1,受到了体温上升的诅咒，效果结束时体温将上升1个阶段,215292,0,0,0,0,0,1,2,0,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2278,光属性耐性降低,对抗光属性攻击的耐性有所降低,215599,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2279,,,0,0,0,0,0,0,1,1,16,100,0,4,0,0,0,0,0,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False
2280,巨大化,身体巨大化,219541,20,0,0,69,3,1,1,16,199,0,26,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2281,最大化,身体最大化,215971,100,0,0,69,0,1,1,16,200,0,26,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2282,鼓励,"攻击所造成的伤害提升
受到攻击的伤害减少",213409,5,0,0,0,0,112,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2283,命运之轮,产生减轻伤害的防护区域,213227,0,0,0,0,0,1,1,16,0,0,4,0,27,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2284,拼尽全力,被命令要拼尽全力,215255,50,207,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2285,拘束,无法做出任何行动，体力逐渐流失,215545,20,0,0,0,0,1,2,17,100,0,0,3,0,0,0,6,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
2286,拘束,无法做出任何行动,215545,0,173,0,0,0,1,2,17,100,0,4,0,0,0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2287,纯正神圣领域,一切攻击都无法造成伤害,212504,0,0,0,0,0,1,1,16,200,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2288,防御程序A,防御程序A启动，对特定敌人的攻击无效,215263,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2289,防御程序B,防御程序B启动，对特定敌人的攻击无效,215264,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2290,防御程序C,防御程序C启动，对特定敌人的攻击无效,215265,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2291,体温上升的咒印+2,受到了体温上升的诅咒，效果结束时体温将上升2个阶段,215293,0,0,0,0,0,1,2,0,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2292,体温降低的咒印-1,受到了体温下降的诅咒，效果结束时体温将下降1个阶段,215294,0,0,0,0,0,1,2,0,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2293,冲刺,移动速度大幅提高,215266,0,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2294,加速模式,机体性能上升，战技的咏唱时间和复唱时间有所缩短，移动速度上升，体力逐渐减少,215257,-30,191,0,0,0,1,1,16,200,0,37,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2295,以太屏障,展开以太屏障，受到的伤害降低，能量逐渐减少,215258,-50,190,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2296,体温降低的咒印-2,受到了体温下降的诅咒，效果结束时体温将下降2个阶段,215295,0,0,0,0,0,1,2,0,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2297,炽热刃+1,刀刃的温度上升了1个阶段,215296,0,237,0,0,0,1,1,0,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
